Date,Value
2022-05-23,1.1423810437500002
2022-05-22,1.2055888032786886
2022-05-21,1.0711926814814818
2022-05-20,1.4430168203124998
2022-05-19,1.3354899918032797
2022-05-18,1.2737879402985068
2022-05-17,1.4602010884353747
2022-05-16,1.4254625426829266
2022-05-15,1.530435786885246
2022-05-14,1.396389234042553
2022-05-13,1.3054267105263158
2022-05-12,1.3874058148148145
2022-05-11,1.2383156068965517
2022-05-10,1.1630135555555552
2022-05-09,1.2456847225806449
2022-05-08,1.0122096387096775
2022-05-07,1.0678109510489509
2022-05-06,1.4592799436619717
2022-05-05,1.4194339617834393
2022-05-04,1.0929134589041098
2022-05-03,1.1243359599999998
2022-05-02,1.1179860625
2022-05-01,0.8749842634730544
2022-04-30,1.227105786666667
2022-04-29,1.3172070399999998
2022-04-28,1.3674304772727275
2022-04-27,1.0623186764705885
2022-04-26,1.236938057142857
2022-04-25,1.1680473580246915
2022-04-24,0.8504377309941521
2022-04-23,0.9530271840490804
2022-04-22,1.2867501185185182
2022-04-21,1.1093222248520707
2022-04-20,1.1487296562499996
2022-04-19,1.3595550564516126
2022-04-18,1.2932318059701489
2022-04-17,0.8286350666666664
2022-04-16,1.039411619402985
2022-04-15,1.0117503987341767
2022-04-14,1.2269187898550726
2022-04-13,1.2415521642857141
2022-04-12,1.2539084509803922
2022-04-11,1.3055368686131383
2022-04-10,0.9637041285714284
2022-04-09,0.9584814836601304
2022-04-08,1.2222044626865676
2022-04-07,1.279268282608696
2022-04-06,1.1353743
2022-04-05,1.1754642206896546
2022-04-04,1.165983227848101
2022-04-03,1.0614160647482012
2022-04-02,1.3001462740740735
2022-04-01,1.366774773049645
2022-03-31,1.2768872608695654
2022-03-30,1.3210638370370367
2022-03-29,1.1717840662251648
2022-03-28,1.2441562893081761
2022-03-27,1.090554992366412
2022-03-26,0.9220958571428579
2022-03-25,1.2837107179487182
2022-03-24,1.1915053356643355
2022-03-23,1.256502737931034
2022-03-22,1.1143182147651007
2022-03-21,1.1101283464052294
2022-03-20,0.8785399350649351
2022-03-19,1.0357431741935483
2022-03-18,1.280325048951049
2022-03-17,1.1772801886792459
2022-03-16,1.2122472193548388
2022-03-15,1.2323800863309344
2022-03-14,1.1300726797385627
2022-03-13,0.8933613178807945
2022-03-12,0.9416506089743587
2022-03-11,1.231351152173913
2022-03-10,1.2813420689655166
2022-03-09,1.249582333333333
2022-03-08,1.243527722972973
2022-03-07,1.1802086689189193
2022-03-06,1.067880190839695
2022-03-05,1.2012880081300812
2022-03-04,1.31741837410072
2022-03-03,1.2709558243243246
2022-03-02,1.5223956323529415
2022-03-01,1.2820745185185183
2022-02-28,1.168961
2022-02-27,1.0207118823529415
2022-02-26,1.1652993200000008
2022-02-25,1.2936352238805964
2022-02-24,1.3138973636363636
2022-02-23,1.0373810866666666
2022-02-22,1.0979872565789475
2022-02-21,1.3037946991869918
2022-02-20,0.9037676388888889
2022-02-19,1.0517474295302012
2022-02-18,1.2964360895522393
2022-02-17,1.0726679044585987
2022-02-16,1.0628591538461536
2022-02-15,1.1096905599999998
2022-02-14,1.058443359477124
2022-02-13,0.9082284303797468
2022-02-12,1.2995136898395725
2022-02-11,1.5267551690140848
2022-02-10,1.3890481632653064
2022-02-09,1.4128728214285715
2022-02-08,1.269141733766233
2022-02-07,1.2200945514705885
2022-02-06,1.0865664230769239
2022-02-05,1.4285829747899157
2022-02-04,1.2128998615384616
2022-02-03,1.1827169047619048
2022-02-02,1.190933980392157
2022-02-01,1.3371820064935065
2022-01-31,1.4252182727272729
2022-01-30,1.0481526506849315
2022-01-29,1.044287523489933
2022-01-28,1.189178155844155
2022-01-27,1.2664657328244269
2022-01-26,1.2404942230769227
2022-01-25,1.0729042434210527
2022-01-24,1.2161342066666672
2022-01-23,0.9678220638297864
2022-01-22,1.3711556044776112
2022-01-21,1.4104563582089547
2022-01-20,1.0261115384615378
2022-01-19,0.9986713179190748
2022-01-18,1.2106993235294123
2022-01-17,1.112459049689441
2022-01-16,0.7704007485714286
2022-01-15,0.8548307108433735
2022-01-14,1.1510939874213835
2022-01-13,0.9503274134078212
2022-01-12,1.2817502589928056
2022-01-11,1.109629531645569
2022-01-10,1.2681675070422531
2022-01-09,0.929576858156028
2022-01-08,1.026073361111111
2022-01-07,1.2755521857142853
2022-01-06,1.1878990136986294
2022-01-05,1.2350029666666666
2022-01-04,1.1960019047619048
2022-01-03,1.1854462357142859
2022-01-02,0.7881834177215187
2022-01-01,0.6976989127906976
2021-12-31,1.394028362416107
2021-12-30,1.4402397563025209
2021-12-29,1.4020079172413797
2021-12-28,1.4707452537313435
2021-12-27,1.2289302027027027
2021-12-26,0.9842661492537317
2021-12-25,1.1643887142857148
2021-12-24,1.239346907284769
2021-12-23,1.1247780263157896
2021-12-22,1.2057872229729725
2021-12-21,1.1103203602484477
2021-12-20,1.2485019027777782
2021-12-19,0.7865209597315433
2021-12-18,1.1942178515624997
2021-12-17,1.243847013422818
2021-12-16,1.275047686956522
2021-12-15,1.3965797588652482
2021-12-14,1.1495425202702705
2021-12-13,1.1973467872340426
2021-12-12,0.8631154714285717
2021-12-11,0.8862376423841059
2021-12-10,1.0283575705128212
2021-12-09,1.3294133987730061
2021-12-08,0.9516034523809525
2021-12-07,1.207005727272727
2021-12-06,1.0961228604651163
2021-12-05,1.2225265542168682
2021-12-04,1.0918122903225806
2021-12-03,1.0852969583333336
2021-12-02,1.5009869096774198
2021-12-01,1.4064161167883211
2021-11-30,1.2441733059701492
2021-11-29,1.2171801048951045
2021-11-28,0.9679079568345328
